"Ranking,Name,ELO,PlayedGames"
"763,PresidentSleepyJoke,70.4,164"
"764,[OHIO]LeftTwix,70.4,85"
"765,I<3BaileyZappe,70.4,48"
"766,memo,70.2,380"
"767,Join[PL],70.2,130"
"768,Gibblesnbits,70.1,36"
"769,Player606,70.1,32"
"770,FinalEmpire,69.9,147"
"771,Player140,69.9,80"
"772,Outsider,69.9,28"
"773,Player555,69.9,142"
"774,[wire]arabia,69.8,59"
"775,[TR]Tekirdağ,69.8,389"
"776,[Tokyo]Broccoli,69.7,113"
"777,Player306,69.7,400"
"778,Player297,69.7,324"
"779,DogWater,69.6,334"
"780,Gingy,69.6,85"
"781,iOSUser517,69.6,164"
"782,AndroidUser187236,69.5,540"
"783,[CHF]Switzerland,69.5,36"
"784,Ares,69.4,47"
"785,[RO]Dacia,69.3,672"
"786,Barmbek,69.3,228"
"787,iOSUser954,69.3,221"
"788,[XXX]tony,69.3,103"
"789,[OG]baba,69.2,243"
"790,RaptorNinja3001,69.2,549"
"791,[WRATH]^zura^,69.1,89"
"792,3dots,69.1,179"
"793,X[PL]dsc.gg/plclan,69.1,114"
"794,Player782,69.1,158"
"795,Vietnamvodich,69.0,77"
"796,Polska,69.0,125"
"797,AlexanderTheGreat,69.0,309"
"798,Player297,68.9,27"
"799,Silk,68.9,110"
"800,AmershiitcaRushiitya,68.8,80"
"801,[OG]SovietUnion,68.7,83"
"802,Popcorn,68.7,38"
"803,[COSMO]GoogleSnake,68.6,221"
"804,megapint54,68.5,75"
"805,[F7]ertdiddy,68.5,50"
"806,WOW,68.5,70"
"807,[FR]Gleconquerant,68.4,958"
"808,Player791,68.4,135"
"809,[islam]palestine,68.3,80"
"810,CJ01,68.2,357"
"811,IScream,YouScream,68.2,306"
"812,TrustMe?,68.0,81"
"813,belguim,68.0,115"
"814,[CZ]Kmontyjack,68.0,126"
"815,222E,67.9,4331"
"816,Lupin,67.9,101"
"817,[FR]Cow-Boy's,67.9,55"
"818,MongolEmpire,67.9,17"
"819,Toto,67.7,268"
"820,Player111,67.7,41"
"821,[RO]Mordor,67.6,244"
"822,commenda.io,67.6,57"
"823,[OG]Ka3om,67.5,130"
"824,iOSUser919,67.5,56"
"825,[PL]MściwójII,67.5,52"
"826,CookieMonster,67.4,73"
"827,ConchRepublic,67.4,111"
"828,[Ru]T[][_[_j,67.3,44"
"829,halalalalalop,67.2,52"
"830,Player968,67.2,47"
"831,[Moose]JoinMoose,67.1,92"
"832,Switzerland,67.1,159"
"833,Viva,67.1,236"
"834,fearless,67.1,25"
"835,[Corgi]ashu,67.1,29"
"836,dumdedum,67.0,191"
"837,vebear,67.0,66"
"838,Destroyyourparty,67.0,106"
"839,bomj,66.9,70"
"840,TyroneAtreides,66.9,73"
"841,[RU]pencil,66.9,290"
"842,[RU]ariosto,66.9,76"
"843,Someone,66.9,33"
"844,Poykin,66.8,68"
"845,UnitedFederation,66.7,284"
"846,[FR]ahh,66.6,38"
"847,ReidRiley,66.6,108"
"848,[GEKO]Geo,66.6,263"
"849,Starta,66.6,46"
"850,Bee,66.4,21"
"851,Iplaysudoku,66.4,46"
"852,ASD:,66.3,61"
"853,Player351,66.3,537"
"854,BriishToads,66.3,83"
"855,[CZ]AngryTea,66.2,55"
"856,Obamna,66.2,74"
"857,No1knowsyourname,66.2,73"
"858,Mkwy,66.2,25"
"859,!\_[Atheism]_/!,66.2,146"
"860,[Catholic]Solanus,66.1,147"
"861,Zouzou,66.0,113"
"862,BtB,65.8,87"
"863,[VOID]Fiflak,65.7,27"
"864,[Fr]FindesTemps,65.7,94"
"865,[CATS]Woobles,65.7,38"
"866,[PL]Beny,65.7,19"
"867,SerZPodNapleta,65.5,155"
"868,MarsBar,65.5,40"
"869,AndroidUser933,65.4,110"
"870,[COMIE]Arstotzka,65.3,54"
"871,CobosBryant,65.3,53"
"872,[CORGI]Jeju2k,65.3,33"
"873,[IND]DarkHero,65.3,192"
"874,WΗΙΤΕAΝGLΟSΑΧΟΝ,65.3,31"
"875,[NL]Fondo,65.2,63"
"876,Fleischbällchen,65.2,226"
"877,[og]GreaterGreece,65.1,82"
"878,[TC]ToryCell,65.1,261"
"879,Byzantine,65.1,35"
"880,[CORGI]GetOFFmyturf,65.0,271"
"881,skrr,65.0,83"
"882,[Corgi]AdamantoZ_UA,64.9,65"
"883,kiIIedyourmоmfr,64.9,813"
"884,Player361,64.9,32"
"885,TheValerianEmpire,64.8,40"
"886,Aleks_Dark,64.7,82"
"887,[CYB]Major_start,64.7,32"
"888,[CORGI]Player334,64.6,195"
"889,[OG]babadook,64.6,63"
"890,[NIL],64.6,35"
"891,megapint39,64.5,77"
"892,Player636,64.5,117"
"893,[OG]GraveRobber,64.5,61"
"894,riezhé,64.5,671"
"895,Player716,64.4,168"
"896,[CORGI]Frizz,64.4,31"
"897,.W.caliphate.,64.3,107"
"898,idling=nomercy,64.3,59"
"899,Tit4Tat[OG],64.3,112"
"900,KaraKol,64.3,219"
"901,Merlin,64.2,38"
"902,HughMungus,64.1,142"
"903,Gondor,64.1,316"
"904,[SFDC]Lindar,64.1,216"
"905,[ITA]ConteVerde,64.0,177"
"906,.88,64.0,87"
"907,[IND]Divmob,64.0,28"
"908,[ru]javanshiree,63.9,68"
"909,[CNT]Fishyfish,63.9,53"
"910,GoodKing,63.8,35"
"911,Love&War,63.8,39"
"912,Jew,63.7,74"
"913,Sweden,63.7,30"
"914,Ialwayslose,63.7,54"
"915,[PLUTO]Nitlir,63.6,210"
"916,JohnWicksDog,63.6,69"
"917,OKL,63.5,364"
"918,Larva,63.5,66"
"919,[Waifu]Mememe,63.4,85"
"920,[COMIE]Arstotzka,63.4,170"
"921,Ryuga,63.4,29"
"922,Putleristan,63.3,583"
"923,[Corgi]FireBürns,63.3,151"
"924,Weakslayer,63.3,34"
"925,DudeMcCool,63.3,327"
"926,[GG]OompTheDestroyer,63.2,220"
"927,UnitedEarthEmpire,63.2,30"
"928,Player128,63.2,24"
"929,[SVK]#1,63.2,111"
"930,[SEAM]SeamlessPants,63.2,32"
"931,[JuS]LoveYourMother,63.1,80"
"932,JesusIsKing,63.0,102"
"933,FatBots,63.0,38"
"934,Player980,62.9,44"
"935,Player414,62.9,62"
"936,Antarctica,62.8,90"
"937,mekhanite,62.7,442"
"938,[1825]Pouet,62.7,22"
"939,ThugZ,62.6,22"
"940,FemboyEmpire,62.6,291"
"941,Marie,62.5,467"
"942,[hehe]Player236,62.5,636"
"943,Me,lol,62.5,31"
"944,Genoslider,62.4,65"
"945,[OG]PEDmm,62.2,198"
"946,[PATO]Donald,62.2,80"
"947,[soyjak]Spademori,62.2,49"
"948,SamsungS24Ultra,62.2,46"
"949,SpongyKun^-^[ECHO],62.1,70"
"950,Melliflux,62.1,43"
"951,x048.exe,62.1,25"
"952,Janeeja,62.0,60"
"953,fhoas,62.0,102"
"954,Кукиш,62.0,79"
"955,Israelwillprevail,62.0,52"
"956,Hagga_Nagga,62.0,125"
"957,[WIRE]Libratus,61.9,73"
"958,[Corgi]DJ:/,61.9,18"
"959,[OG]EatsFromInside,61.9,46"
"960,FriendlyPixels,61.8,142"
"961,Dondario,61.8,281"
"962,[OG]Tit4tat,61.8,92"
"963,leyla,61.7,1785"
"964,Btcwin2024,61.7,259"
"965,[ooo]Bombilo,61.7,66"
"966,Kris,61.7,30"
"967,[Aus]BadAlly=Fullsnd,61.6,183"
"968,Player707,61.6,28"
"969,Jon[X]Gawa,61.6,43"
"970,[Corgi]Brigadier,61.6,90"
"971,[GER]Großdeutschland,61.5,41"
"972,[DK]hamder,61.5,151"
"973,LuciferMorningstar,61.5,32"
"974,[IND]KenKaneki,61.5,15"
"975,French,61.5,24"
"976,AndroidUser185,61.4,83"
"977,Biggernlgger,61.4,41"
"978,Player488,61.2,253"
"979,[OG]OHunt,61.1,25"
"980,[CORGI]Qwerty,61.1,30"
"981,diwin,61.0,59"
"982,[FR]Kaenbyou,61.0,23"
"983,[SAX]KingAugust,61.0,40"
"984,[CORGI]1v1King,60.9,1268"
"985,[Corgi]ily,60.9,148"
"986,Heraclius,60.8,134"
"987,Attacker,60.8,131"
"988,[DREW]Dittokitt,60.8,126"
"989,Los,60.7,53"
"990,Earth,60.7,53"
"991,ChivasRegalXII,60.7,28"
"992,[DrYes],60.6,91"
"993,[AR]Sisi,60.6,144"
"994,[CORGI]Swadia,60.6,323"
"995,FreePalestnFromHamas,60.6,19"
"996,[IND]DutiBot,60.6,94"
"997,Irata,60.6,187"
"998,megapint5,60.5,81"
"999,[XA]348,60.5,39"
"1000,[balls]Oui,60.5,28"
"1001,[FR]Jupiter,60.5,69"
"1002,A3Star,60.5,151"
"1003,Finland,60.5,143"
"1004,EUUnitedvsRussia,60.5,34"
"1005,[CORGI]Dongiboy,60.4,107"
"1006,[GER]Rouge,60.4,53"
"1007,Tarheel,60.4,49"
"1008,qouop,60.4,158"
"1009,Callisto,60.4,49"
"1010,Portugal,60.3,85"
"1011,The,60.3,187"
"1012,Player132,60.3,20"
"1013,revival_way,60.3,26"
"1014,Tim,60.3,37"
"1015,[vice]poh,60.3,250"
"1016,Pliskot,60.1,92"
"1017,HelvetianRepublic,60.1,107"
"1018,Player765,60.0,37"
"1019,Helium,59.9,87"
"1020,[nice]Player69,59.9,84"
"1021,Cordicepsia,59.9,273"
"1022,ADOLFH1TLER,59.8,108"
"1023,Vinland,59.8,47"
"1024,RepublicOfKorea,59.8,85"
"1025,AlbstadtAlligators,59.7,41"
"1026,///,59.7,187"
"1027,LegendaSaKCR,59.7,18"
"1028,houl,59.6,64"
"1029,[SWISS]Territorial,59.6,41"
"1030,invis,59.5,412"
"1031,[RU]Garden,59.5,119"
"1032,[SPQR]O<>O,59.5,132"
"1033,Death,59.4,102"
"1034,[Balls]PeePee,59.4,26"
"1035,[corgi]Gru,59.4,101"
"1036,Fortaine,59.3,51"
"1037,iOSUser597,59.3,31"
"1038,Magnar,59.3,30"
"1039,[USSR]Stalin,59.3,33"
"1040,AndroidUser760,59.2,221"
"1041,Kyle,59.2,14"
"1042,[ITA]B3cc4cc1nA,59.2,33"
"1043,Ming,59.2,407"
"1044,hyena,59.2,97"
"1045,[OG]Propaganda,59.1,691"
"1046,[fasz]Ferrum,59.1,354"
"1047,RikDecard,59.1,74"
"1048,RzeczpospolitaPolska,59.0,128"
"1049,[UZB]Marufovs,59.0,24"
"1050,AndroidUser893,59.0,161"
"1051,[GR]XxyeetmecksxX,58.9,162"
"1052,Guatepeor,58.9,53"
"1053,Player980,58.9,78"
"1054,[Corgi]A,58.9,155"
"1055,Number9,58.9,44"
"1056,Player646,58.9,72"
"1057,[CORGI]1V1King,58.8,131"
"1058,[Corgi]Luxus,58.7,958"
"1059,SadieSimp,58.7,371"
"1060,[USSR]Stalin,58.7,64"
"1061,Sweden,58.6,24"
"1062,[BRUH]Leeroy,58.5,42"
"1063,Erudia,58.4,219"
"1064,imminentdeath!,58.3,105"
"1065,[og]fsa,58.3,28"
"1066,Zorba,58.2,665"
"1067,[Kawaii]Mahiru,58.2,172"
"1068,[OG]Kosh,58.2,279"
"1069,randomXplosion,58.2,23"
"1070,Waituntilredinterest,58.2,18"
"1071,Helium,58.2,64"
"1072,Bullwinkel,58.2,37"
"1073,[e2a]satti92,58.2,20"
"1074,Germanempire,58.2,51"
"1075,Krabus,58.1,21"
"1076,Player159,58.1,44"
"1077,ieat[NOODLES],58.0,59"
"1078,[ICE]Icee,58.0,178"
"1079,letmerestorerome,58.0,28"
"1080,BFOfDutifly[IND],58.0,122"
"1081,[GR]gdim,58.0,200"
"1082,[GR]Νιcκολas,57.9,83"
"1083,[DZ]Ihavetogo,57.9,137"
"1084,squish,57.9,82"
"1085,[VOID]Jopil,57.9,61"
"1086,[VICE]vil,57.8,30"
"1087,МатьеБал,57.7,75"
"1088,WentFrom125eloto70,57.6,50"
"1089,Player896,57.6,79"
"1090,Denmark,57.6,53"
"1091,iOSUser311,57.6,132"
"1092,[RU]RoulEX,57.5,63"
"1093,YourInASoulTrap,57.4,48"
"1094,[CORGI]Boarddemon,57.4,69"
"1095,PureSadness,57.4,18"
"1096,[OG]MasterOogway,57.3,64"
"1097,[OG]BundaCagada,57.3,45"
"1098,Kürdistan,57.3,103"
"1099,Player605,57.3,109"
"1100,Player821,57.2,248"
"1101,[OG]FeloxHelox,57.2,20"
"1102,Assman,57.2,134"
"1103,Corgisniper,57.1,123"
"1104,OMG,57.1,85"
"1105,Lithuania,57.1,44"
"1106,[Corgi]AKS,57.0,205"
"1107,[EU]God?,57.0,48"
"1108,[FR]Karadoc,57.0,128"
"1109,[SPQR]GinourmousWong,56.9,34"
"1110,mirko1209,56.9,183"
"1111,[wire]cry,56.9,16"
"1112,Maohi,56.9,78"
"1113,[LT]Vytautas,56.9,272"
"1114,Moonshaes,56.9,41"
"1115,Lvsitania,56.9,48"
"1116,Attila,56.8,184"
"1117,Ignat,56.8,16"
"1118,[TR]TheDarq,56.7,159"
"1119,[``````]||``````||,56.7,101"
"1120,Iceland,56.7,364"
"1121,[OG]VariableX,56.7,37"
"1122,Playb00k,56.7,60"
"1123,Vh6dW3qd,56.6,239"
"1124,[Solo]Rebi,56.6,23"
"1125,Player581,56.6,78"
"1126,[CORGI]Player460,56.6,314"
"1127,megapint513,56.5,191"
"1128,Player802,56.5,34"
"1129,[og]fullsendarmy,56.4,96"
"1130,[FR]Aquitaine,56.4,499"
"1131,melalt,56.4,156"
"1132,Dominus,56.4,28"
"1133,[RU]Boban,56.3,33"
"1134,Wörldunderjäng,56.3,39"
"1135,Player198,56.3,44"
"1136,Player407,56.2,47"
"1137,[GER]Zar,56.2,23"
"1138,UnitedStates,56.1,59"
"1139,Player256,56.1,22"
"1140,UkrainischesReich,56.0,102"
"1141,Asdf,56.0,32"
"1142,[BR]BrazilianArmy,55.9,741"
"1143,ЛиньФань,55.9,28"
"1144,[OG]Ste,55.9,257"
"1145,Creator,55.9,196"
"1146,Qt5,55.9,57"
"1147,VeryGoodBadBoy,55.8,31"
"1148,Germany,55.8,158"
"1149,[TW]Aga,55.8,26"
"1150,kin98,55.8,20"
"1151,Player569,55.8,91"
"1152,[WIRE]Morocco,55.7,74"
"1153,[SPQR]RomanEgemony,55.7,38"
"1154,RecruitsNeededSir!,55.6,71"
"1155,SuslandUSA,55.5,52"
"1156,Windows95User,55.5,941"
"1157,yllw,55.5,155"
"1158,Bob,55.4,86"
"1159,[Vice]LFCCat,55.4,29"
"1160,freeporcupine,55.3,47"
"1161,[UZB]Uzbekistan,55.3,73"
"1162,[CORGI]player12,55.3,81"
"1163,KingdomofShilla,55.3,97"
"1164,[Corgi]PixelWars,55.1,96"
"1165,What,55.0,105"
"1166,megapint12,55.0,72"
"1167,[FR]Patapouf,55.0,18"
"1168,asdfrvdfs,55.0,44"
"1169,TchoinTchoinTchoin,54.9,158"
"1170,[WIRE]ɪncɵgnɪzɐncɘ4,54.8,24"
"1171,amgis,54.8,256"
"1172,Helium,54.8,33"
"1173,[FR]Player1,54.8,42"
"1174,Player506,54.8,145"
"1175,Player877,54.8,21"
"1176,FriendlyLandly,54.7,1738"
"1177,bruh,54.7,358"
"1178,ThatPhilGuyback,54.7,48"
"1179,Len,54.7,35"
"1180,[CORGI]uhh,54.6,41"
"1181,[Ω]Geromet,54.6,19"
"1182,...,54.6,93"
"1183,Pluto,54.5,68"
"1184,Pedro,54.5,136"
"1185,DaliKingdom,54.5,142"
"1186,[AZE]Safavid,54.5,69"
"1187,lumii[ger]many,54.4,73"
"1188,[GOAT]TravisScott,54.4,95"
"1189,Bosnia,54.4,53"
"1190,[CORGI]Switzerland,54.4,26"
"1191,ass[goop],54.4,16"
"1192,[FR]Baguette,54.4,83"
"1193,Let'sbefair,54.3,77"
"1194,Jopa,54.3,62"
"1195,[BACON]BriishBacn,54.3,31"
"1196,Liemis,54.3,26"
"1197,Player126,54.3,40"
"1198,ReturntoHardbots,54.2,44"
"1199,[cmhg]CoastEmpire,54.2,89"
"1200,Аttack=ALLIN,54.2,23"
"1201,Squidjame!!!,54.2,34"
"1202,СUM,54.0,495"
"1203,FreQueNCy,54.0,102"
"1204,Teamisforever,54.0,67"
"1205,Liechtenstein,54.0,51"
"1206,[x]chikuta,54.0,43"
"1207,Player492,54.0,17"
"1208,AdoIfHlTLER,53.9,163"
"1209,[{}],53.9,50"
"1210,EllanVannin,53.9,372"
"1211,Kraśnik,53.9,34"
"1212,[OG]Solo,53.8,249"
"1213,FriendlyNeighbor,53.8,189"
"1214,[RU]Новороссия,53.8,31"
"1215,0.22mm,53.8,34"
"1216,fungi,53.8,175"
"1217,Netzeom,53.7,26"
"1218,:bat::man:,53.7,116"
"1219,JmaaL,53.7,526"
"1220,Pipilin,53.7,156"
"1221,93Hardcore[FR],53.7,68"
"1222,Pruquel,53.7,67"
"1223,[GR]Giannis,53.7,19"
"1224,Player407,53.6,328"
"1225,Player420,53.6,58"
"1226,[PFLP]<~`,53.6,19"
"1227,[Ru]Adielongas,53.5,29"
"1228,Calm[Leo],53.5,96"
"1229,[Feeder]kuuzuki,53.5,62"
"1230,[Corgi]PixelHallows,53.5,13"
"1231,Enderia[NL],53.5,32"
"1232,[iRy]Fistiland,53.4,51"
"1233,[BG]BulgariaforRU,53.4,97"
"1234,Bananastan,53.3,480"
"1235,TheLEGDynasty,53.3,50"
"1236,Spaceballsthegame,53.3,74"
"1237,SadieSimp,53.3,74"
"1238,[FR]Lucky,53.2,63"
"1239,[TheAxis]FBI,53.2,25"
"1240,BlaraS,53.2,23"
"1241,GrumpyGrouch[DAVE],53.1,77"
"1242,Gerd_Bucerius,53.1,60"
"1243,Uncas,53.1,23"
"1244,F_uckoffnoob,53.0,39"
"1245,[OG]iamaperson,53.0,18"
"1246,abc,53.0,387"
"1247,[of]CORGiDiE,53.0,240"
"1248,Player807[ru],53.0,318"
"1249,[JESUS]IsKing,52.9,31"
"1250,Germania,52.9,32"
"1251,Player109,52.9,54"
"1252,[CROGI]firetrucj,52.9,25"
"1253,110,52.9,27"
"1254,[TR]Ace,52.8,47"
"1255,<->,52.8,57"
"1256,letmewinpls,52.7,173"
"1257,Sup[Light],52.7,73"
"1258,[Corgi]Bubulec,52.7,39"
"1259,iferga,52.7,92"
"1260,Player767,52.7,56"
"1261,EastPrussia,52.7,50"
"1262,[F3B]Spoodsy,52.7,19"
"1263,^.^UwUgurl<3,52.6,77"
"1264,Player10,52.6,196"
"1265,Player573,52.6,70"
"1266,Player939[CORGI],52.6,24"
"1267,PissintheBalls,52.5,58"
"1268,megapint281,52.5,99"
"1269,PPP,52.5,152"
"1270,[AZE]IslamEmpire,52.5,29"
"1271,AttackmeIFullSend,52.5,1134"
"1272,LegionofDude,52.5,57"
"1273,[ru]Alex,52.5,42"
"1274,AndroidUser249,52.4,207"
"1275,*TSAR*,52.4,43"
"1276,[ISLAM]Neurologist,52.4,190"
"1277,urfa,52.2,38"
"1278,Arnos,52.2,55"
"1279,ObamaTrndTheFrogsGay,52.2,50"
"1280,Chile,52.1,20"
"1281,Okbo,52.1,19"
"1282,кУ-Ку-кК-Уу-уу-кУ-Ку,52.1,37"
"1283,1v1,52.1,22"
"1284,fàiltevuAlba,52.1,18"
"1285,[ZAZA]mezopotamya,52.0,49"
"1286,[OG]Rox,52.0,15"
"1287,[OG]Malaysia,52.0,126"
"1288,Uphillbothways,52.0,60"
"1289,[Dark]3,52.0,36"
"1290,..KING..,52.0,27"
"1291,fullsendmedaddy,52.0,46"
"1292,Android,51.9,68"
"1293,(.Y.)[boobs],51.9,20"
"1294,HelloThere,51.9,332"
"1295,BenitoMussolini=OK,51.9,26"
"1296,NastyPenas,51.9,19"
"1297,Player420,51.8,89"
"1298,[NL]Buddy,51.8,18"
"1299,GermanyforEurope,51.8,27"
"1300,FemboyCity-State,51.8,28"
"1301,[OG]friends:),51.8,22"
"1302,[LOTR]TheCollective,51.7,61"
"1303,ccc,51.7,80"
"1304,xclaity,51.7,22"
"1305,HungaryKingdom,51.7,195"
"1306,Boun,51.7,92"
"1307,777,51.7,42"
"1308,Max,51.6,48"
"1309,AzerbaijanVoiN,51.6,157"
"1310,[256]Player_256,51.6,251"
"1311,YourDaddy'sHome:),51.6,802"
"1312,[CORGI]Nerd,51.6,32"
"1313,BananaRepublic,51.5,128"
"1314,CornChips,51.5,50"
"1315,Vickrey,51.5,108"
"1316,[PL]Kremówka,51.5,68"
"1317,wanttokiss?,51.5,34"
"1318,OldMan,51.5,86"
"1319,8723658929234P[OG],51.5,56"
"1320,[HUN]Trucie,51.5,302"
"1321,[CG]Nigaragua,51.4,23"
"1322,[AM]Emigrant,51.3,111"
"1323,Player352,51.2,103"
"1324,ReN1C,51.2,32"
"1325,LazyTuba,51.1,157"
"1326,[÷]Szlagieroui,51.1,46"
"1327,LockheedMartin,51.1,22"
"1328,[YT]AGreedyDragon,51.1,32"
"1329,1312,51.1,128"
"1330,Peace,51.0,68"
"1331,[NL]whocarryinboat,51.0,60"
"1332,[TR]dc.gg/turkicclan,51.0,57"
"1333,DeathtoNazıs!,51.0,39"
"1334,Inferno,50.9,241"
"1335,Ally|Army,50.9,65"
"1336,Player828,50.9,17"
"1337,megapint451,50.9,99"
"1338,Suicidebomber,50.9,44"
"1339,[corgi]Starmaster,50.9,19"
"1340,BarbraStreisand,50.8,165"
"1341,Eblan228,50.8,38"
"1342,[OG]Turkish,50.8,65"
"1343,Hanzo,50.8,66"
"1344,Mewtwo,50.8,25"
"1345,IslamicHalifat,50.7,105"
"1346,[PL]GkN,50.7,254"
"1347,Onlywhitearehuman,50.7,168"
"1348,-PGL-1v1,50.7,47"
"1349,[CORGI]:Yeat,50.7,37"
"1350,[VOID]Larvatus,50.6,25"
"1351,AndroidUser379,50.6,271"
"1352,[TC]ToryCell,50.6,86"
"1353,[corgi]Zaza,50.6,25"
"1354,[SB]TinyCheatha,50.5,76"
"1355,fkdavid,50.5,149"
"1356,[Corgi]India,50.5,22"
"1357,Puffinho,50.5,1089"
"1358,[SSS],50.4,32"
"1359,zzzzzzzyzr,50.4,19"
"1360,[PL]RadOGosT,50.4,95"
"1361,AndroidUser74,50.4,17"
"1362,[Sora]\vg,50.3,50"
"1363,[LT]bbd,50.3,22"
"1364,[OG]Honorable,50.3,37"
"1365,[Aze]Mamedov,50.3,22"
"1366,[jevader]Dub30,50.2,258"
"1367,[CORGI]shivamsingh,50.2,34"
"1368,[BUNG]Russell,50.2,1065"
"1369,>:(,50.2,76"
"1370,Player80,50.2,23"
"1371,[1825]gl,50.1,49"
"1372,Soviet,50.1,129"
"1373,[OG]Pwoo,50.1,14"
"1374,InnerSadness,50.0,485"
"1375,Use[DRINK]clan,50.0,181"
"1376,[Antifa]1,50.0,128"
"1377,[Lenin]LeeZiSin,50.0,54"
"1378,Lepiduch,50.0,46"
"1379,andr,50.0,66"
"1380,sLEEva,49.9,93"
"1381,SmåböndersJaktlag,49.9,68"
"1382,[FR]EuropeanUnion,49.9,167"
"1383,Düter,49.8,189"
"1384,Cthulhu,49.8,150"
"1385,Palermo,49.8,34"
"1386,Player69,49.7,400"
"1387,[OG]PattyF_,49.7,133"
"1388,Labcoat,49.7,49"
"1389,[RU]TrippZ,49.7,72"
"1390,Batman,49.7,59"
"1391,[OG]thenetherlands,49.7,50"
"1392,dsc.gg/ruclan[ru],49.7,40"
"1393,Helium,49.6,29"
"1394,megapint521,49.6,98"
"1395,Mack,49.6,16"
"1396,Empire[BG],49.6,58"
"1397,Bharath,49.6,21"
"1398,[ALY]Alyoly,49.5,79"
"1399,KingdomToban,49.5,60"
"1400,Alby,49.4,27"
"1401,TonySoprano,49.4,34"
"1402,dfZ[SWP],49.4,32"
"1403,[RU]Элизабет,49.4,192"
"1404,SquareBullets,49.3,76"
"1405,[Giant]Dwarf,49.3,25"
"1406,Mhm,49.3,45"
"1407,GayIsraeli,49.3,53"
"1408,Player244,49.3,34"
"1409,Thisgameishard,49.2,15"
"1410,Ads,49.2,56"
"1411,SpaceballstheGame,49.2,48"
"1412,Nadie,49.1,353"
"1413,megapint344,49.0,102"
"1414,Lugalsa-za,48.9,104"
"1415,CaptainSweatpants,48.9,73"
"1416,PrettyAf,48.9,330"
"1417,MasterCobos,48.9,52"
"1418,1hw83ss[BAD],48.9,61"
"1419,Friend?,48.9,17"
"1420,[COSMO]GoogleSnake,48.8,147"
"1421,BoToMg,48.8,82"
"1422,[HK]Road,48.8,16"
"1423,Justastupud,48.8,141"
"1424,AraBia,48.8,104"
"1425,[balls]caca,48.8,30"
"1426,pib,48.7,1011"
"1427,Russia,48.7,93"
"1428,Skipp,48.7,37"
"1429,[OG]SvenskTiger,48.7,19"
"1430,TheEmpire,48.7,15"
"1431,S.u.p.e.r.J.e.w.s,48.6,281"
"1432,[AL]GodFather,48.6,28"
"1433,HenryofSkalitz,48.5,51"
"1434,klg',48.5,110"
"1435,Homelander,48.5,28"
"1436,Tropic3lglobe,48.5,40"
"1437,SovietUnion,48.5,67"
"1438,[corgi]Player52,48.5,16"
"1439,Wtfisthat,48.5,13"
"1440,Дагестан[islam],48.5,157"
"1441,[ARG]ROCKsTar2.0,48.4,97"
"1442,[KFC]ColonelSanders,48.4,53"
"1443,Fluttershy,48.4,70"
"1444,WielkieKutasisko,48.4,75"
"1445,[YB]MaestroDym,48.4,21"
"1446,[SMALLP]ximega,48.4,61"
"1447,pineapple-penBOT!,48.3,214"
"1448,[TR]noxades,48.3,58"
"1449,[RU]Rubix,48.2,35"
"1450,Mybot,Pluribus,48.2,16"
"1451,[OG]Reaper,48.2,108"
"1452,NATOotan,48.2,18"
"1453,[birb],48.2,26"
"1454,[UZB]Central,48.2,28"
"1455,CyrusTheGreat,48.2,22"
"1456,Fućksender,48.2,28"
"1457,UNPeacekeepingforces,48.1,113"
"1458,archnemesis,48.1,89"
"1459,Ismystratgood?,48.1,20"
"1460,[IND]GloriasIndia,48.1,31"
"1461,Rhomaioi,48.1,40"
"1462,||cb,48.1,14"
"1463,[187[BOMBA,48.1,42"
"1464,[ELITE]Dr.Awsaf,48.0,42"
"1465,User650,48.0,194"
"1466,Hungolia,48.0,20"
"1467,[PL]Player,48.0,18"
"1468,[jesus]superdude,47.9,18"
"1469,France,47.9,59"
"1470,Blackhole,47.9,20"
"1471,[BOTS]42,47.8,44"
"1472,Shadow,47.8,134"
"1473,iBlOb,47.8,162"
"1474,LaTercera,47.8,37"
"1475,Bobber,47.7,26"
"1476,Wano,47.7,47"
"1477,[uyg],47.7,18"
"1478,Dzumen,47.7,80"
"1479,[RU]Rodina,47.7,80"
"1480,DDR,47.7,29"
"1481,Player638,47.7,22"
"1482,Byzantine,47.7,21"
"1483,[corgi]defense#brasi,47.7,48"
"1484,[Ragna]Sutr,47.7,28"
"1485,UkraRus,47.6,75"
"1486,iOSUser903,47.6,538"
"1487,[OG]Nickatix,47.6,58"
"1488,idonthackanymore,47.6,51"
"1489,XMarcoClaX,47.6,42"
"1490,<->,47.6,38"
"1491,VroomVroom,47.6,18"
"1492,[IND]India,47.6,34"
"1493,[Corgi]BandWagon,47.6,106"
"1494,9+7=16,47.6,91"
"1495,[CORGI]USAontop,47.5,33"
"1496,PetePeteman,47.5,83"
"1497,Bombelek,47.5,82"
"1498,Secondtest,47.5,16"
"1499,Polska,47.5,53"
"1500,Player971,47.4,31"
"1501,Player427,47.4,89"
"1502,ar*psiken,47.4,38"
"1503,SpaceInvader,47.4,14"
"1504,[corgi]top,47.4,133"
"1505,[CORGI]a7aaa,47.4,19"
"1506,elocheck?,47.3,1127"
"1507,AndroidUser895,47.3,49"
"1508,MugClub,47.3,166"
"1509,Butthole,47.3,20"
"1510,policetrain,47.3,27"
"1511,attaccheaters,47.3,129"
"1512,[corgi]Newb,47.3,27"
"1513,Amongoose,47.3,46"
